Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Clinic, the Architect is ",Architect,3,Clinic,0,present,absent,"[-10.26744270324707, -8.320337295532227, -21.122262954711914, -9.850923538208008, -8.59126091003418, -8.15402603149414, -10.325693130493164, -9.116388320922852, -9.71095085144043, -7.22802734375, -10.16546630859375, -15.433170318603516, -6.677486419677734, -10.420907974243164, -6.052742004394531, -7.480563163757324, -9.545896530151367, -16.465496063232422, -9.787897109985352, -17.836109161376953, -7.992412567138672, -9.37529182434082, -9.546548843383789, -9.89227294921875, -9.75761604309082, -9.765007019042969, -18.844776153564453, -9.084100723266602, -10.575185775756836, -10.45285415649414, -8.066075325012207, -9.453109741210938, -10.119510650634766, -10.411985397338867, -9.230850219726562, -10.221582412719727, -8.99699592590332, -8.673294067382812, -8.226207733154297, -7.933811187744141, -9.732807159423828, -9.518665313720703, -9.063575744628906, -9.651378631591797, -7.966358184814453, -11.145833969116211, -15.791707992553711, -10.716442108154297, -6.790861129760742, -8.718435287475586]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Studio, the Architect is ",Architect,3,Studio,2,present,absent,"[-11.282735824584961, -16.904659271240234, -13.337747573852539, -11.952554702758789, -12.792240142822266, -14.504838943481445, -15.039695739746094, -11.596061706542969, -11.412654876708984, -13.460559844970703, -13.274879455566406, -14.282573699951172, -11.034791946411133, -11.756021499633789, -12.962549209594727, -12.851417541503906, -13.788375854492188, -14.201417922973633, -12.022054672241211, -14.004825592041016, -13.747312545776367, -14.068130493164062, -10.581697463989258, -12.230020523071289, -13.67961311340332, -15.909446716308594, -22.04613494873047, -12.036643981933594, -14.598684310913086, -15.100975036621094, -12.736089706420898, -12.270630836486816, -14.001934051513672, -12.538309097290039, -12.833822250366211, -10.178037643432617, -11.27299690246582, -13.834756851196289, -15.051843643188477, -11.445924758911133, -12.072868347167969, -11.853313446044922, -15.191712379455566, -13.493782043457031, -11.68101692199707, -12.34229564666748, -14.87099838256836, -14.544151306152344, -14.315132141113281, -13.458003997802734]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Factory, the Architect is ",Architect,3,Factory,2,present,absent,"[-15.324283599853516, -15.156356811523438, -13.818946838378906, -12.464340209960938, -17.534032821655273, -13.807699203491211, -14.697399139404297, -15.290504455566406, -13.73942756652832, -16.011154174804688, -13.413307189941406, -15.02911376953125, -12.467424392700195, -14.372802734375, -14.053403854370117, -13.40743637084961, -13.175711631774902, -15.118221282958984, -12.866649627685547, -16.14385223388672, -13.876749038696289, -14.3286771774292, -17.04991912841797, -11.219785690307617, -14.050037384033203, -14.806083679199219, -14.83829116821289, -10.793359756469727, -14.143564224243164, -13.61614990234375, -15.61712646484375, -15.106573104858398, -15.73115348815918, -14.27448844909668, -10.490882873535156, -13.673799514770508, -14.275772094726562, -16.048635482788086, -13.935691833496094, -15.04470443725586, -13.721899032592773, -15.775197982788086, -15.50645637512207, -13.28873062133789, -15.33350944519043, -15.305309295654297, -14.206012725830078, -14.607196807861328, -14.486722946166992, -15.370611190795898]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Agency, the Architect is ",Architect,3,Agency,1,present,absent,"[-15.974416732788086, -12.765295028686523, -16.168071746826172, -14.443609237670898, -15.241764068603516, -14.946477890014648, -12.648326873779297, -14.248249053955078, -11.93570327758789, -14.991060256958008, -13.426965713500977, -12.575424194335938, -15.038301467895508, -14.79028034210205, -12.824621200561523, -15.213165283203125, -14.145803451538086, -14.130729675292969, -14.307577133178711, -13.776371002197266, -18.908294677734375, -12.180343627929688, -14.641550064086914, -17.059465408325195, -14.437408447265625, -13.777721405029297, -14.467334747314453, -17.360612869262695, -13.572700500488281, -12.270002365112305, -13.740671157836914, -14.488883018493652, -14.779031753540039, -14.336700439453125, -14.686660766601562, -14.549503326416016, -12.16801643371582, -14.431488037109375, -14.62984848022461, -15.835716247558594, -13.812244415283203, -13.837518692016602, -14.434016227722168, -13.959863662719727, -13.280744552612305, -14.836532592773438, -17.116703033447266, -13.455121994018555, -14.846057891845703, -14.775074005126953]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hospital, the Electrician is ",Electrician,5,Hospital,3,present,absent,"[-12.789064407348633, -14.548177719116211, -10.993071556091309, -11.923501014709473, -12.598878860473633, -12.55726432800293, -11.555387496948242, -16.67206573486328, -11.713934898376465, -19.143661499023438, -11.885991096496582, -11.933706283569336, -11.997425079345703, -12.037790298461914, -11.494495391845703, -11.020374298095703, -12.236973762512207, -11.85830307006836, -12.451335906982422, -12.10999870300293, -11.146774291992188, -11.120697021484375, -11.4666166305542, -10.77634334564209, -11.36030387878418, -11.671741485595703, -14.267289161682129, -10.349679946899414, -12.06153678894043, -10.816474914550781, -11.873215675354004, -11.725228309631348, -10.769600868225098, -12.833602905273438, -11.506307601928711, -17.358501434326172, -11.886228561401367, -11.769855499267578, -11.163459777832031, -11.456369400024414, -11.63458251953125, -10.734885215759277, -14.50743293762207, -10.498902320861816, -11.954294204711914, -10.984024047851562, -12.015796661376953, -10.222469329833984, -10.920746803283691, -9.493183135986328]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Park, the Electrician is ",Electrician,5,Park,11,present,present,"[-10.097228050231934, -11.914305686950684, -9.669868469238281, -9.884126663208008, -10.263570785522461, -10.091659545898438, -11.151987075805664, -9.383451461791992, -8.641380310058594, -9.12768268585205, -11.294269561767578, -10.775282859802246, -11.930831909179688, -11.215242385864258, -8.79511833190918, -10.565763473510742, -8.999080657958984, -11.959983825683594, -15.691741943359375, -15.266389846801758, -15.52395248413086, -12.20527458190918, -9.473234176635742, -15.935576438903809, -12.145315170288086, -9.47689151763916, -9.108481407165527, -13.907028198242188, -8.968856811523438, -9.064813613891602, -9.828503608703613, -10.437232971191406, -11.926185607910156, -11.14813232421875, -11.15797233581543, -11.127317428588867, -10.937173843383789, -10.449524879455566, -10.606115341186523, -11.17575454711914, -9.768598556518555, -10.995319366455078, -11.997501373291016, -10.188865661621094, -11.776287078857422, -12.556551933288574, -11.072565078735352, -9.443510055541992, -10.380359649658203, -10.376232147216797]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Farm, the Electrician is ",Electrician,5,Farm,3,present,absent,"[-10.458760261535645, -10.109230041503906, -10.539501190185547, -11.72637939453125, -11.543828010559082, -10.953134536743164, -10.966946601867676, -11.412233352661133, -11.760078430175781, -11.360274314880371, -10.833832740783691, -14.928915023803711, -11.716197967529297, -12.384489059448242, -11.00816535949707, -9.675287246704102, -11.011302947998047, -12.341150283813477, -12.02376937866211, -12.499063491821289, -11.945327758789062, -9.5325288772583, -11.564879417419434, -10.876815795898438, -11.313865661621094, -10.770442008972168, -11.197256088256836, -11.96810245513916, -10.376150131225586, -9.932307243347168, -9.61538028717041, -11.035813331604004, -10.644192695617676, -12.140993118286133, -11.930389404296875, -10.803203582763672, -10.458246231079102, -10.382211685180664, -15.69793701171875, -11.532633781433105, -11.35962200164795, -11.097140312194824, -11.416131019592285, -19.696828842163086, -11.374385833740234, -10.79341983795166, -12.324064254760742, -11.120033264160156, -12.005966186523438, -10.814525604248047]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Church, the Electrician is ",Electrician,5,Church,0,present,absent,"[-12.39898681640625, -16.4013671875, -13.629415512084961, -10.652690887451172, -13.842451095581055, -18.186695098876953, -13.239848136901855, -12.115486145019531, -15.596822738647461, -13.760749816894531, -14.546724319458008, -15.079233169555664, -12.379018783569336, -15.245536804199219, -11.645147323608398, -13.343452453613281, -16.654478073120117, -14.698436737060547, -14.28006362915039, -14.422065734863281, -15.993697166442871, -11.977237701416016, -10.551197052001953, -12.693588256835938, -12.418161392211914, -12.828424453735352, -13.381174087524414, -13.300142288208008, -13.38974380493164, -12.9927978515625, -13.555618286132812, -13.718154907226562, -12.086341857910156, -11.558815002441406, -11.995870590209961, -15.358940124511719, -12.981279373168945, -14.180904388427734, -15.7091703414917, -12.182088851928711, -14.321945190429688, -13.149175643920898, -13.114166259765625, -14.107568740844727, -12.665401458740234, -14.031238555908203, -13.373523712158203, -12.642083168029785, -13.791388511657715, -12.190018653869629]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the School, the Electrician is ",Electrician,5,School,1,present,absent,"[-15.972955703735352, -10.74365520477295, -10.92220401763916, -9.354841232299805, -15.932878494262695, -10.499862670898438, -11.066058158874512, -11.560444831848145, -11.428445816040039, -11.117507934570312, -11.092168807983398, -11.619667053222656, -9.873866081237793, -11.298869132995605, -11.504814147949219, -10.856304168701172, -11.388397216796875, -16.959941864013672, -12.155574798583984, -15.264246940612793, -10.515422821044922, -9.383212089538574, -11.655935287475586, -12.801952362060547, -12.189582824707031, -11.482540130615234, -13.256500244140625, -10.054276466369629, -10.162664413452148, -11.969356536865234, -10.52342700958252, -11.452407836914062, -11.604665756225586, -10.545075416564941, -11.491043090820312, -11.58350944519043, -11.073939323425293, -10.582988739013672, -10.890840530395508, -11.934043884277344, -10.589228630065918, -9.776795387268066, -11.884590148925781, -15.998149871826172, -11.976119995117188, -11.108375549316406, -10.944101333618164, -11.120104789733887, -14.320989608764648, -11.351478576660156]"
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Librarian is in the Police Station. The Electrician is in the Pharmacy. The Journalist is in the Restaurant. The Doctor is in the Park. The Builder is in the Courthouse. The Engineer is in the Restaurant. The Chef is in the Pharmacy. The Journalist is in the Police Station. The Nurse is in the Park. The Pastor is in the Agency. The Lawyer is in the Park. The Teacher is in the Construction Site. The Lawyer is in the Pharmacy. The Electrician is in the Laboratory. The Journalist is in the Park. The Doctor is in the Hotel. The Teacher is in the Park. The Programmer is in the Restaurant. The Architect is in the Farm. The Journalist is in the Pharmacy. The Chef is in the Park. The Psychologist is in the Studio. The Builder is in the Restaurant. The Doctor is in the Farm. The Pastor is in the Park. The Doctor is in the Studio. The Police Officer is in the Factory. The Electrician is in the Library. The Pastor is in the Courthouse. The Chef is in the Restaurant. The Electrician is in the Park. The Pastor is in the Library. The Clerk is in the Restaurant. The Architect is in the School. The Programmer is in the Factory. The Engineer is in the Hospital. The Pastor is in the Hotel. The Engineer is in the Hotel. The Chef is in the Courthouse. The Writer is in the Construction Site. The Pharmacist is in the Hospital. The Artist is in the Park. The Pastor is in the Farm. The Programmer is in the Pharmacy. The Doctor is in the Hospital. The Architect is in the Park. The Pastor is in the Pharmacy. The Doctor is in the Police Station. The Builder is in the Park. The Electrician is in the Restaurant. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Bank, the Electrician is ",Electrician,5,Bank,0,present,absent,"[-13.651878356933594, -11.110042572021484, -13.032539367675781, -11.089544296264648, -12.875558853149414, -12.904626846313477, -12.72999382019043, -10.8359956741333, -12.112106323242188, -10.067586898803711, -15.921287536621094, -14.516579627990723, -12.010638236999512, -10.772783279418945, -12.519020080566406, -11.573719024658203, -13.376266479492188, -12.129003524780273, -19.024734497070312, -11.792581558227539, -12.17463493347168, -11.339876174926758, -11.836936950683594, -11.574677467346191, -12.025375366210938, -12.650140762329102, -11.182289123535156, -10.949976921081543, -12.926002502441406, -13.904163360595703, -15.671871185302734, -11.86583137512207, -12.357908248901367, -12.267898559570312, -11.508758544921875, -13.50953197479248, -13.260950088500977, -12.058830261230469, -13.053667068481445, -8.714557647705078, -12.261096954345703, -11.853965759277344, -12.070110321044922, -12.243328094482422, -12.44613265991211, -11.208559036254883, -11.827733993530273, -13.08251953125, -12.24270248413086, -12.352080345153809]"
