Preamble,Person,Fan_Person,Place,Fan_Place,Dependent_Variable,True_Category,stimulus_prob
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Laboratory, the Engineer is ",Engineer,2,Laboratory,1,present,absent,[-0.2231922149658203]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Clinic, the Engineer is ",Engineer,2,Clinic,2,present,absent,[-0.5329322814941406]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Studio, the Engineer is ",Engineer,2,Studio,1,present,absent,[-9.262231826782227]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Factory, the Engineer is ",Engineer,2,Factory,1,present,absent,[-9.217573165893555]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Agency, the Engineer is ",Engineer,2,Agency,1,present,absent,[-9.408294677734375]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hospital, the Nurse is ",Nurse,2,Hospital,0,present,absent,[-8.497371673583984]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Park, the Nurse is ",Nurse,2,Park,1,present,absent,[-8.843486785888672]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Farm, the Nurse is ",Nurse,2,Farm,0,present,absent,[-9.404638290405273]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Church, the Nurse is ",Nurse,2,Church,2,present,absent,[-9.155231475830078]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the School, the Nurse is ",Nurse,2,School,3,present,absent,[-9.050081253051758]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Bank, the Nurse is ",Nurse,2,Bank,1,present,absent,[-9.620010375976562]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hotel, the Nurse is ",Nurse,2,Hotel,1,present,absent,[-9.130844116210938]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Restaurant, the Nurse is ",Nurse,2,Restaurant,0,present,absent,[-0.7282447814941406]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Construction Site, the Nurse is ",Nurse,2,Construction Site,0,present,absent,[-1.0861988067626953]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Library, the Nurse is ",Nurse,2,Library,2,present,absent,[-9.179746627807617]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Office Building, the Nurse is ",Nurse,2,Office Building,1,present,absent,[-0.8460636138916016]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Pharmacy, the Nurse is ",Nurse,2,Pharmacy,3,present,absent,[-1.978231430053711]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Courthouse, the Nurse is ",Nurse,2,Courthouse,2,present,absent,[-2.121993064880371]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Police Station, the Nurse is ",Nurse,2,Police Station,1,present,absent,[-1.0452537536621094]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the University, the Nurse is ",Nurse,2,University,3,present,present,[-8.958791732788086]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Laboratory, the Nurse is ",Nurse,2,Laboratory,1,present,absent,[-0.849578857421875]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Clinic, the Nurse is ",Nurse,2,Clinic,2,present,absent,[-0.49710845947265625]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Studio, the Nurse is ",Nurse,2,Studio,1,present,present,[-8.871892929077148]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Factory, the Nurse is ",Nurse,2,Factory,1,present,absent,[-9.233243942260742]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Agency, the Nurse is ",Nurse,2,Agency,1,present,absent,[-9.242948532104492]
"Following is a list that contains a number of people and the places in which they are located. After the list, a person will be judged as either present or absent in a specified place. When asked about person A in place B, if the list says that person A is in place B, answer with present. If the list does not say that person A is in place B, answer with absent. The list of people and places is: The Nurse is in the Studio. The Nurse is in the University. The Police Officer is in the Bank. The Programmer is in the Laboratory. The Architect is in the School. The Engineer is in the Pharmacy. The Pastor is in the University. The Doctor is in the Agency. The Builder is in the Church. The Chef is in the Church. The Lawyer is in the Clinic. The Electrician is in the Clinic. The Clerk is in the Library. The Librarian is in the Factory. The Engineer is in the Park. The Psychologist is in the Police Station. The Librarian is in the Pharmacy. The Librarian is in the Library. The Police Officer is in the Courthouse. The Journalist is in the Pharmacy. The Builder is in the Office Building. The Pharmacist is in the Courthouse. The Lawyer is in the Hotel. The Electrician is in the School. The Police Officer is in the University. The Lawyer is in the School. The Mechanic is in the Mall. According to the list, in the Mall, the Mechanic is present. According to the list, in the Airport, the Pilot is absent. According to the list, in the Hospital, the Lawyer is ",Lawyer,3,Hospital,0,present,absent,[-9.428876876831055]
